Purchasing Document;Item;Req Delivery Date;Delivery Date;Delivery Completed;Requisitioner;Created By;Supplier;Material Group;Terms of Payment
4500082928;240;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;230;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;50;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;20;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;150;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500082928;170;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500082928;180;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500082928;320;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;10;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;30;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;40;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;60;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;310;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;300;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;80;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;90;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;100;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;110;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;120;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;290;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074337;10;19.12.2024;19.12.2024;No;M90365;M89400;42474188;C490500;Y016
4500082928;190;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074361;10;02.01.2025;27.12.2024;Yes;D40742;A75293;42474723;C500550;Y016
4500082928;280;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074361;20;02.01.2025;27.12.2024;Yes;D40742;A75293;42474723;C500550;Y016
4500082928;200;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074361;30;02.01.2025;27.12.2024;Yes;D40742;A75293;42474723;C500550;Y016
4500082928;210;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074361;40;02.01.2025;27.12.2024;Yes;D40742;A75293;42474723;C500550;Y016
4500082928;220;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074361;50;30.12.2024;27.12.2024;Yes;D40742;A75293;42474723;C500550;Y016
4500082928;250;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074361;60;30.12.2024;27.12.2024;Yes;D40742;A75293;42474723;C500550;Y016
4500082928;260;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074361;70;30.12.2024;27.12.2024;Yes;D40742;A75293;42474723;C500550;Y016
4500082928;270;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;330;11.03.2025;28.03.2025;Yes;J61208;M89399;42474182;C490535;YEM3
4500082928;340;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C505010;YEM3
4500082928;370;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C331000;YEM3
4500082928;360;11.03.2025;28.03.2025;Yes;J61208;M89399;42474182;C505010;YEM3
4500082928;350;11.03.2025;28.03.2025;Yes;J61208;M89399;42474182;C505010;YEM3
4500074680;10;30.01.2025;12.03.2025;No;J60975;A75293;42475183;C530505;Y016
4500082928;160;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500074680;20;30.01.2025;12.03.2025;No;J60975;A75293;42475183;C320515;Y016
4500082928;70;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500082928;130;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500074694;10;19.12.2024;20.12.2024;No;M90450;S64912;42475888;C611000;YEM3
4500082928;140;11.03.2025;10.03.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500074694;20;19.12.2024;20.12.2024;No;M90450;S64912;42475888;C611000;YEM3
4500087676;280;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074697;10;23.12.2024;20.12.2024;Yes;D40744;S64912;42475888;C403000;YEM3
4500087676;270;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074697;20;23.12.2024;20.12.2024;Yes;D40744;S64912;42475888;C403000;YEM3
4500087676;260;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074697;30;23.12.2024;20.12.2024;Yes;D40744;S64912;42475888;C403000;YEM3
4500087676;250;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;240;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;230;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;220;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074750;10;16.12.2024;20.12.2024;No;K35530;A75293;42475860;C751500;YEM3
4500087676;170;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500087676;160;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500087676;150;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500074776;10;23.12.2024;22.10.2024;No;A72401;A75293;42475201;C390525;YEM3
4500087676;140;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500074776;20;23.12.2024;22.10.2024;No;A72401;A75293;42475201;C390525;YEM3
4500087676;130;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500074828;10;12.12.2024;02.01.2025;No;K35530;A75293;42475860;C751500;YEM3
4500087676;290;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;300;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;410;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C241005;YEM3
4500087676;310;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;320;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;330;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;340;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;350;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;360;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C505010;YEM3
4500087676;370;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;390;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C331000;YEM3
4500075165;10;16.12.2024;18.12.2024;Yes;A72757;D40306;42474723;C740505;Y009
4500087676;400;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C505010;YEM3
4500075165;20;16.12.2024;18.12.2024;Yes;A72757;D40306;42474723;C740505;Y009
4500087676;30;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500075172;10;29.11.2024;27.12.2024;No;D40744;M89400;42474483;C551000;Y016
4500087676;40;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500075277;10;09.01.2025;14.01.2025;Yes;M91531;M89399;42474266;C601000;YEM3
4500087676;50;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500075280;10;08.01.2025;14.01.2025;Yes;M91531;M89399;42474266;C601000;YEM3
4500087676;20;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;60;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;120;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;70;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;10;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;80;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;90;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;110;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500087676;100;28.04.2025;29.04.2025;Yes;J61208;M89399;42474182;C300515;YEM3
4500076145;20;24.01.2025;17.01.2025;Yes;A72755;D40306;42474188;C503000;Y016
4500076145;10;24.01.2025;17.01.2025;Yes;A72755;D40306;42474188;C503000;Y016
4500093381;10;04.07.2025;;No;A72755;D40306;42474188;C503000;Y017
4500075336;10;02.01.2025;31.12.2024;No;A67097;S64912;42475860;C751000;YEM3
4500093381;20;04.07.2025;;No;A72755;D40306;42474188;C503000;Y017
4500082016;10;28.02.2025;28.02.2025;Yes;A72755;D40306;42474188;C490500;Y017
4500091572;10;13.06.2025;06.06.2025;Yes;A72755;D40306;42474188;C503000;Y017
4500090474;10;28.05.2025;;No;T34642;D40306;42474188;C490535;Y017
4500091213;10;06.06.2025;04.06.2025;Yes;A72755;D40306;42474188;C503000;Y017
4500091213;20;06.06.2025;04.06.2025;Yes;A72755;D40306;42474188;C503000;Y017
4500092136;10;17.06.2025;25.06.2025;Yes;A72755;D40306;42474188;C503000;Y016
4500076004;10;20.01.2025;17.01.2025;Yes;T34642;M89399;42474188;C541000;YEM3
4500082287;10;04.03.2025;04.03.2025;Yes;A72755;D40306;42474188;C503000;Y017
4500075579;10;21.02.2025;14.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500075579;20;21.02.2025;14.01.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500088813;40;30.05.2025;22.05.2025;Yes;R41735;D40306;42474191;C513500;Y009
4500075579;30;21.02.2025;14.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500088813;30;30.05.2025;22.05.2025;Yes;R41735;D40306;42474191;C513500;Y009
4500075579;40;21.02.2025;14.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500088813;20;30.05.2025;22.05.2025;Yes;R41735;D40306;42474191;C513500;Y009
4500075579;50;21.02.2025;14.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500075579;60;21.02.2025;14.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500076755;10;14.01.2025;23.01.2025;No;J61208;M89399;42474231;C450500;YEM3
4500075579;70;21.02.2025;14.01.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500078989;10;27.01.2025;13.02.2025;No;W13170;B26557;42474231;C507030;YEM3
4500092707;10;18.06.2025;;No;W13170;M89400;42474231;C507030;YEM3
4500082571;10;05.03.2025;06.03.2025;No;W13170;M89400;42474231;C507030;Y016
4500091218;10;20.05.2025;10.06.2025;No;W13170;M89400;42474231;C507030;Y016
4500080008;30;15.01.2025;27.02.2025;No;P33601;M89400;42474237;C513000;YEM3
4500080008;50;15.01.2025;;No;P33601;M89400;42474237;C513000;YEM3
4500075610;10;21.02.2025;09.01.2025;Yes;M89398;M84478;42474345;C346100;Y017
4500080008;40;15.01.2025;;No;P33601;M89400;42474237;C513000;YEM3
4500075610;20;21.02.2025;09.01.2025;Yes;M89398;M84478;42474345;C346100;Y017
4500080008;10;15.01.2025;;No;P33601;M89400;42474237;C513000;YEM3
4500075610;30;21.02.2025;09.01.2025;Yes;M89398;M84478;42474345;C346100;Y017
4500080008;20;15.01.2025;;No;P33601;M89400;42474237;C513000;YEM3
4500075610;40;21.02.2025;09.01.2025;Yes;M89398;M84478;42474345;C346100;Y017
4500085169;10;11.04.2025;27.03.2025;Yes;J61207;M89399;42474239;C541000;YEM3
4500070514;10;08.10.2024;;No;J61207;M89399;42474255;C530500;YEM3
4500083038;10;06.03.2025;31.01.2025;No;A73058;S64912;42474263;C691500;Y016
4500085788;10;01.04.2025;31.03.2025;No;A70806;S64912;42474263;C691500;Y016
4500083037;10;06.03.2025;31.01.2025;No;A73058;S64912;42474263;C691500;Y016
4500076788;60;14.02.2025;24.01.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500076788;20;14.02.2025;24.01.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500076788;10;14.02.2025;24.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500076788;50;14.02.2025;24.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500081177;20;21.03.2025;20.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500081177;50;21.03.2025;20.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500081177;60;21.03.2025;20.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500081177;10;21.03.2025;20.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500081271;10;21.03.2025;21.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500081271;60;21.03.2025;21.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500081271;50;21.03.2025;21.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500081271;20;21.03.2025;21.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500075776;10;07.01.2025;15.01.2025;No;J61207;M89399;42475796;C541000;YEM3
4500075790;10;05.02.2025;24.01.2025;Yes;A72401;M84478;42474266;C601000;Y017
4500075790;40;05.02.2025;24.01.2025;Yes;A72401;M84478;42474266;C450500;Y017
4500064659;20;27.09.2024;;No;J60975;N21846;42474266;C601000;YEM3
4500064659;10;27.09.2024;;No;J60975;N21846;42474266;C601000;YEM3
4500061237;20;19.09.2024;;No;M89398;N21846;42474266;C601000;Y017
4500061237;10;19.09.2024;;No;M89398;N21846;42474266;C601000;Y017
4500079541;10;15.02.2025;;No;S67642;M89399;42474266;C345000;YEM3
4500075811;10;05.02.2025;14.01.2025;Yes;A72401;M84478;42474345;C346100;Y017
4500075811;20;05.02.2025;14.01.2025;Yes;A72401;M84478;42474345;C346100;Y017
4500075811;30;05.02.2025;14.01.2025;Yes;A72401;M84478;42474345;C346100;Y017
4500070076;10;30.11.2024;;No;S67642;M89399;42474266;C345000;YEM3
4500075968;10;14.02.2025;17.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500075968;20;14.02.2025;17.01.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500075968;50;14.02.2025;17.01.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500075972;10;14.02.2025;13.01.2025;Yes;M89398;M84478;42474345;C346100;Y017
4500075972;20;14.02.2025;13.01.2025;Yes;M89398;M84478;42474345;C346100;Y017
4500075972;30;14.02.2025;13.01.2025;Yes;M89398;M84478;42474345;C346100;Y017
4500084351;10;26.03.2025;;No;S67642;M89399;42474266;C530500;YEM3
4500084351;30;27.03.2025;24.03.2025;Yes;S67642;M89399;42474266;C601000;YEM3
4500084351;40;27.03.2025;24.03.2025;Yes;S67642;M89399;42474266;C601000;YEM3
4500051852;20;29.03.2024;;No;M91531;M89399;42474266;C345000;YEM3
4500051852;10;29.03.2024;;No;M91531;M89399;42474266;C345000;YEM3
4500051621;60;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051621;70;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051621;50;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051621;20;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500051621;80;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051621;10;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500051621;30;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500051621;40;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500051770;80;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051770;70;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051770;60;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051770;50;29.03.2024;;No;R42111;M89399;42474266;C601000;YEM3
4500051770;10;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500051770;20;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500051770;30;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500076048;90;14.02.2025;26.02.2025;No;D40744;M89399;42475335;C641000;YEM3
4500051770;40;29.03.2024;;No;R42111;M89399;42474266;C345000;YEM3
4500076120;10;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;20;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;30;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;40;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;50;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;60;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;70;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;80;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;90;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;100;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;110;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;120;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;130;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;140;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;150;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500079584;20;10.03.2025;13.03.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500076120;160;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500079584;60;10.03.2025;13.03.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500076120;170;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500079584;10;10.03.2025;13.03.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500076120;180;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500079584;80;10.03.2025;13.03.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500076120;190;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500079584;50;10.03.2025;13.03.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500076120;200;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500079584;40;10.03.2025;13.03.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500076120;210;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500063449;10;13.09.2024;;No;M89398;N21846;42474266;C601000;YEM3
4500076120;220;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500063449;20;13.09.2024;;No;M89398;N21846;42474266;C601000;YEM3
4500076120;230;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;240;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;250;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;260;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;270;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;280;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;290;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;300;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;310;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;320;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;330;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;340;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;350;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;360;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;370;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;380;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;390;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;400;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;410;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;420;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;430;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;440;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;450;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;460;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076120;470;14.01.2025;02.01.2025;Yes;T31696;A75293;42475502;C740505;Y016
4500076131;40;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C662500;YEM3
4500076131;50;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C662500;YEM3
4500076131;60;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C662500;YEM3
4500076131;70;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C662500;YEM3
4500076131;80;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C662500;YEM3
4500076131;90;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C662500;YEM3
4500076131;100;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C651000;YEM3
4500076131;110;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C651000;YEM3
4500076131;120;21.01.2025;20.01.2025;No;S67642;M89399;42475347;C651000;YEM3
4500078324;10;17.02.2025;11.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500078324;50;17.02.2025;11.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500078324;20;17.02.2025;11.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500078324;60;17.02.2025;11.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500084480;10;27.04.2025;24.03.2025;Yes;S67642;M89399;42474266;C601000;YEM3
4500076161;10;28.01.2025;15.01.2025;Yes;K38249;D40306;42475888;C601005;Y017
4500076191;10;28.01.2025;03.02.2025;Yes;S67642;M89399;42474345;C346100;YEM3
4500076192;20;27.01.2025;03.02.2025;Yes;S67642;M89399;42474345;C346100;YEM3
4500076194;10;27.01.2025;03.02.2025;Yes;S67642;M89399;42474345;C346100;YEM3
4500076196;10;27.01.2025;15.01.2025;Yes;S67642;M89399;42474345;C346100;YEM3
4500076196;20;27.01.2025;31.01.2025;Yes;S67642;M89399;42474345;C346100;YEM3
4500078976;20;10.03.2025;11.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500078976;60;10.03.2025;11.02.2025;Yes;M89398;M84478;42474266;C450500;Y017
4500078976;10;10.03.2025;11.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500078976;40;10.03.2025;11.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500078976;50;10.03.2025;11.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500078976;80;10.03.2025;11.02.2025;Yes;M89398;M84478;42474266;C601000;Y017
4500076205;10;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C340615;Y017
4500076205;20;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C340615;Y017
4500076205;30;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;40;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;50;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;60;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;70;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;80;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;90;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;100;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;110;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;120;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;130;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
4500076205;140;07.02.2025;31.01.2025;Yes;A72401;M84478;42474961;C345615;Y017
